id,name,status,species,type,gender,origin,location,image,episode,url,created
429,Chair-person,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/429.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/429,2018-04-16T21:59:25.798Z
430,Chair-person,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/430.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/430,2018-04-16T21:59:48.220Z
431,Chair-homeless,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/431.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/431,2018-04-16T22:01:17.927Z
432,Chair-waiter,Alive,Humanoid,Chair,Male,"{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}","{'name': 'Earth (Chair Dimension)', 'url': 'https://rickandmortyapi.com/api/location/74'}",https://rickandmortyapi.com/api/character/avatar/432.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/432,2018-04-16T22:02:26.106Z
433,Doopidoo,Alive,Animal,Doopidoo,unknown,"{'name': 'unknown', 'url': ''}","{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/433.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/433,2018-04-16T22:05:05.745Z
434,Super Weird Rick,unknown,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'unknown', 'url': ''}",https://rickandmortyapi.com/api/character/avatar/434.jpeg,['https://rickandmortyapi.com/api/episode/10'],https://rickandmortyapi.com/api/character/434,2018-04-16T22:16:17.789Z
435,Pripudlian,Alive,Alien,Pripudlian,unknown,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/435.jpeg,"['https://rickandmortyapi.com/api/episode/1', 'https://rickandmortyapi.com/api/episode/11', 'https://rickandmortyapi.com/api/episode/19', 'https://rickandmortyapi.com/api/episode/25']",https://rickandmortyapi.com/api/character/435,2018-04-16T22:21:57.962Z
436,Giant Testicle Monster,Alive,Alien,,unknown,"{'name': 'Testicle Monster Dimension', 'url': 'https://rickandmortyapi.com/api/location/21'}","{'name': 'Testicle Monster Dimension', 'url': 'https://rickandmortyapi.com/api/location/21'}",https://rickandmortyapi.com/api/character/avatar/436.jpeg,"['https://rickandmortyapi.com/api/episode/11', 'https://rickandmortyapi.com/api/episode/13']",https://rickandmortyapi.com/api/character/436,2018-04-16T22:33:01.337Z
437,Michael,Alive,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/437.jpeg,['https://rickandmortyapi.com/api/episode/12'],https://rickandmortyapi.com/api/character/437,2018-05-01T11:51:10.604Z
438,Michael's Lawyer,Alive,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/438.jpeg,['https://rickandmortyapi.com/api/episode/12'],https://rickandmortyapi.com/api/character/438,2018-05-01T11:57:16.266Z
439,Veterinary,Alive,Human,,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/439.jpeg,['https://rickandmortyapi.com/api/episode/12'],https://rickandmortyapi.com/api/character/439,2018-05-01T11:58:43.275Z
440,Veterinary Nurse,Alive,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/440.jpeg,['https://rickandmortyapi.com/api/episode/12'],https://rickandmortyapi.com/api/character/440,2018-05-01T11:59:15.544Z
441,Bearded Jerry,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/441.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/441,2018-05-01T12:09:22.636Z
442,Shaved Head Jerry,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/442.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/442,2018-05-01T12:10:35.123Z
443,Tank Top Jerry,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/443.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/443,2018-05-01T12:23:37.165Z
444,Pink Polo Shirt Jerry,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/444.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/444,2018-05-01T12:27:08.632Z
445,Jerryboree Keeper,Alive,Alien,,Female,"{'name': 'unknown', 'url': ''}","{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/445.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/445,2018-05-01T13:09:57.921Z
446,Jerryboree Receptionist,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Jerryboree', 'url': 'https://rickandmortyapi.com/api/location/44'}",https://rickandmortyapi.com/api/character/avatar/446.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/446,2018-05-01T13:11:26.665Z
447,Anchor Gear,Alive,Alien,Gear-Person,Male,"{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}","{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}",https://rickandmortyapi.com/api/character/avatar/447.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/447,2018-05-01T13:34:56.141Z
448,Gear Cop,Dead,Alien,Gear-Person,Male,"{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}","{'name': 'Gear World', 'url': 'https://rickandmortyapi.com/api/location/57'}",https://rickandmortyapi.com/api/character/avatar/448.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/448,2018-05-01T13:38:21.237Z
449,Roy's Mum,Alive,Human,Game,Female,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}","{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",https://rickandmortyapi.com/api/character/avatar/449.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/449,2018-05-01T13:55:27.886Z
450,Roy's Wife,Alive,Human,Game,Male,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}","{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",https://rickandmortyapi.com/api/character/avatar/450.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/450,2018-05-01T13:57:55.888Z
451,Roy's Son,Alive,Human,Game,Male,"{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}","{'name': 'Roy: A Life Well Lived', 'url': 'https://rickandmortyapi.com/api/location/32'}",https://rickandmortyapi.com/api/character/avatar/451.jpeg,['https://rickandmortyapi.com/api/episode/13'],https://rickandmortyapi.com/api/character/451,2018-05-01T13:59:18.964Z
452,Simon,Alive,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/452.jpeg,['https://rickandmortyapi.com/api/episode/16'],https://rickandmortyapi.com/api/character/452,2018-05-01T14:20:10.187Z
453,Vampire Master's Assistant,Alive,Mythological Creature,Vampire,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/453.jpeg,['https://rickandmortyapi.com/api/episode/18'],https://rickandmortyapi.com/api/character/453,2018-05-01T15:20:15.582Z
454,Arbolian Mentirososian,Alive,Alien,,unknown,"{'name': 'Árboles Mentirosos', 'url': 'https://rickandmortyapi.com/api/location/75'}","{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/454.jpeg,"['https://rickandmortyapi.com/api/episode/16', 'https://rickandmortyapi.com/api/episode/19', 'https://rickandmortyapi.com/api/episode/21']",https://rickandmortyapi.com/api/character/454,2018-05-01T15:30:21.493Z
455,St. Gloopy Noops Nurse,Alive,Alien,,Female,"{'name': 'unknown', 'url': ''}","{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/455.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/455,2018-05-01T15:34:19.679Z
456,Nano Doctor,Alive,Alien,Nano Alien,Male,"{'name': 'unknown', 'url': ''}","{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/456.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/456,2018-05-01T15:42:07.919Z
457,Funny Songs Presenter,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/457.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/457,2018-05-01T16:08:23.458Z
458,Tax Attorney,unknown,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/458.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/458,2018-05-01T16:11:17.925Z
459,Butthole Ice Cream Guy,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/459.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/459,2018-05-01T16:53:23.462Z
460,Traflorkian Journalist,Alive,Alien,Traflorkian,Male,"{'name': 'unknown', 'url': ''}","{'name': 'St. Gloopy Noops Hospital', 'url': 'https://rickandmortyapi.com/api/location/16'}",https://rickandmortyapi.com/api/character/avatar/460.jpeg,['https://rickandmortyapi.com/api/episode/19'],https://rickandmortyapi.com/api/character/460,2018-05-01T17:03:39.846Z
461,Communication's Responsible Rick,Dead,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/461.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/461,2018-05-22T16:06:28.494Z
462,Teleportation's Responsible Rick,unknown,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/462.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/462,2018-05-22T16:16:02.653Z
463,SEAL Team Rick,Dead,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/463.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/463,2018-05-22T16:21:44.379Z
464,SEAL Team Rick,Dead,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/464.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/464,2018-05-22T16:21:58.176Z
465,SEAL Team Rick,Dead,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/465.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/465,2018-05-22T16:22:12.309Z
466,SEAL Team Rick,Dead,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/466.jpeg,['https://rickandmortyapi.com/api/episode/22'],https://rickandmortyapi.com/api/character/466,2018-05-22T16:23:24.470Z
467,Morphizer-XE Customer Support,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/467.jpeg,['https://rickandmortyapi.com/api/episode/26'],https://rickandmortyapi.com/api/character/467,2018-05-22T16:46:18.038Z
468,Morphizer-XE Customer Support,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/468.jpeg,['https://rickandmortyapi.com/api/episode/26'],https://rickandmortyapi.com/api/character/468,2018-05-22T16:46:37.603Z
469,Morphizer-XE Customer Support,unknown,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/469.jpeg,['https://rickandmortyapi.com/api/episode/26'],https://rickandmortyapi.com/api/character/469,2018-05-22T16:46:50.518Z
470,Alien Spa Employee,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Alien Day Spa', 'url': 'https://rickandmortyapi.com/api/location/76'}",https://rickandmortyapi.com/api/character/avatar/470.jpeg,['https://rickandmortyapi.com/api/episode/27'],https://rickandmortyapi.com/api/character/470,2018-05-22T17:01:59.602Z
471,Little Voltron,Alive,Robot,,Genderless,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/471.jpeg,['https://rickandmortyapi.com/api/episode/27'],https://rickandmortyapi.com/api/character/471,2018-05-22T17:07:21.833Z
472,Baby Rick,Alive,Human,Clone,Male,"{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/472.jpeg,['https://rickandmortyapi.com/api/episode/28'],https://rickandmortyapi.com/api/character/472,2018-05-22T17:11:53.084Z
473,Bartender Morty,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/473.jpeg,['https://rickandmortyapi.com/api/episode/28'],https://rickandmortyapi.com/api/character/473,2018-05-22T17:14:41.628Z
474,Dancer Cowboy Morty,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/474.jpeg,['https://rickandmortyapi.com/api/episode/28'],https://rickandmortyapi.com/api/character/474,2018-05-22T17:17:10.102Z
475,Dancer Morty,Alive,Human,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/475.jpeg,['https://rickandmortyapi.com/api/episode/28'],https://rickandmortyapi.com/api/character/475,2018-05-22T17:17:49.270Z
476,Flower Morty,Alive,Human,Human with a flower in his head,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Citadel of Ricks', 'url': 'https://rickandmortyapi.com/api/location/3'}",https://rickandmortyapi.com/api/character/avatar/476.jpeg,['https://rickandmortyapi.com/api/episode/28'],https://rickandmortyapi.com/api/character/476,2018-05-22T17:18:46.129Z
